Gene ID	GeneCard Gene ID	Gene Symbol	Type	log2 (siGM312 / siNC12)	Pvalue(siGM312 / siNC12)	Qvalue (siGM312 / siNC12)	siNC_1 FPKM	siNC_2 FPKM	siST3_1 FPKM	siST3_2 FPKM	siNC_1 TPM	siNC_2 TPM	siST3_1 TPM	siST3_2 TPM
30061	30061	'SLC40A1'	mRNA	-1.572663566	4.98E-04	0.006497917	1.25	1.13	0.45	0.37	2.88	2.5	1.06	0.85
3015	3015	'H2AZ1'	mRNA	-0.994902873	4.31E-08	1.68E-06	124.15	122.24	50.64	76.43	285.83	269.55	119.39	175.45
3053	3053	'SERPIND1'	mRNA	1.970764853	4.62E-05	8.47E-04	3.67	4.33	11.22	20.94	8.46	9.54	26.45	48.07
306	306	'ANXA3'	mRNA	-1.349859661	3.90E-07	1.25E-05	8.98	11.17	4.15	3.99	20.67	24.63	9.78	9.17
3064	3064	'HTT'	mRNA	0.609540947	5.75E-07	1.76E-05	7.3	6.7	10.98	11.02	16.8	14.77	25.9	25.3
308	308	'ANXA5'	mRNA	-1.066909383	4.49E-13	3.92E-11	1095.72	1202.11	476.37	651.19	2522.78	2650.72	1123.08	1494.89
3082	3082	'HGF'	mRNA	1.272200553	4.35E-17	5.84E-15	11.96	14.87	30.51	37.36	27.55	32.79	71.93	85.77
30837	30837	'SOCS7'	mRNA	0.487719496	0.002766011	0.026733723	3.04	2.91	4.14	4.46	7	6.42	9.76	10.24
30845	30845	'EHD3'	mRNA	0.411424678	0.004771579	0.041280006	7.29	7.64	10.04	10.06	16.79	16.86	23.67	23.1
30846	30846	'EHD2'	mRNA	-0.784430114	1.50E-10	9.05E-09	149.09	126.42	81.31	83.55	343.27	278.76	191.7	191.8
3087	3087	'HHEX'	mRNA	1.103334397	2.93E-08	1.18E-06	8.11	7.11	15.78	17.89	18.66	15.68	37.19	41.07
3096	3096	'HIVEP1'	mRNA	0.557014107	6.00E-05	0.00106786	4.35	4.33	6.72	6.47	10.01	9.56	15.84	14.86
3097	3097	'HIVEP2'	mRNA	0.60306275	3.53E-06	8.74E-05	6.72	6.92	11.48	9.87	15.47	15.25	27.06	22.65
3099	3099	'HK2'	mRNA	0.679608664	6.62E-08	2.46E-06	19.69	19.38	35.23	29.28	45.34	42.73	83.07	67.21
310	310	'ANXA7'	mRNA	-1.245771771	2.34E-18	3.59E-16	89.86	93.82	34.73	44.15	206.9	206.88	81.87	101.36
3133	3133	'HLA-E'	mRNA	-0.54251174	1.48E-05	3.09E-04	157.22	151.63	121.74	97.14	361.99	334.35	287.02	223
3140	3140	'MR1'	mRNA	-0.835527755	2.52E-08	1.04E-06	19.15	16.62	11.09	13.5	44.09	36.65	26.15	30.99
3145	3145	'HMBS'	mRNA	-0.838060697	9.06E-04	0.010638699	10.14	10.52	4.91	8.41	23.35	23.19	11.58	19.31
3148	3148	'HMGB2'	mRNA	-0.861109183	6.12E-04	0.0077014	9.77	9.06	5.66	5.04	22.5	19.98	13.33	11.57
3151	3151	'HMGN2'	mRNA	-0.4577959	1.27E-04	0.002076313	75.1	73.91	56.32	55.5	172.9	162.99	132.78	127.41
3159	3159	'HMGA1'	mRNA	0.587303686	2.36E-07	7.95E-06	180.37	168.94	261.92	278.28	415.29	372.53	617.51	638.84
316	316	'AOX1'	mRNA	-0.581097074	9.23E-07	2.68E-05	30.27	29.7	21.37	20.17	69.7	65.48	50.39	46.31
3161	3161	'HMMR'	mRNA	-0.964421974	0.003064088	0.029027546	2.43	2.47	1.08	1.53	5.59	5.45	2.54	3.52
3162	3162	'HMOX1'	mRNA	1.846344552	1.72E-06	4.63E-05	50.23	55.51	146.12	244.09	115.65	122.4	344.5	560.35
3200	3200	'HOXA3'	mRNA	1.211184385	1.10E-08	4.96E-07	3.37	3.68	8.03	9.46	7.77	8.11	18.94	21.71
3201	3201	'HOXA4'	mRNA	1.340310888	5.45E-05	9.79E-04	1.78	1.96	4.66	5.08	4.09	4.32	10.98	11.66
3202	3202	'HOXA5'	mRNA	1.253134215	1.88E-09	9.41E-08	7.45	8.96	17.4	22.8	17.14	19.76	41.03	52.34
3269	3269	'HRH1'	mRNA	-0.610138739	5.74E-04	0.007342158	8.68	8.83	5.08	6.72	19.98	19.48	11.97	15.43
3290	3290	'HSD11B1'	mRNA	0.885122904	2.84E-05	5.52E-04	13.67	21.58	38.01	29.15	31.47	47.59	89.61	66.92
3310	3310	'HSPA6'	mRNA	3.072697896	1.80E-04	0.002782484	0.08	0.14	1.39	0.52	0.19	0.3	3.27	1.19
3315	3315	'HSPB1'	mRNA	-0.631525583	2.85E-07	9.36E-06	272.16	257.23	181.98	170.11	626.61	567.21	429.03	390.5
332	332	'BIRC5'	mRNA	-1.283858573	1.10E-05	2.39E-04	5.49	4.91	1.58	2.78	12.64	10.82	3.72	6.38
3371	3371	'TNC'	mRNA	1.79821671	1.36E-28	5.40E-26	2.71	3.21	9.73	11.61	6.24	7.08	22.93	26.65
3376	3376	'IARS1'	mRNA	-0.527332498	3.92E-06	9.60E-05	88.98	98.68	65.77	68.43	204.87	217.59	155.07	157.09
338322	338322	'NLRP10'	mRNA	-1.352523121	6.00E-04	0.007606956	1.25	1.05	0.41	0.52	2.87	2.31	0.97	1.19
338376	338376	'IFNE'	mRNA	1.442522044	3.91E-07	1.25E-05	3.49	3.14	8.09	10.43	8.03	6.91	19.06	23.95
338692	338692	'ANKRD13D'	mRNA	0.636626541	8.26E-04	0.009908582	6.96	7.36	11.94	10.91	16.03	16.23	28.16	25.04
339230	339230	'CCDC137'	mRNA	-0.686185446	0.001139771	0.012967684	9.77	9.9	7.65	6.11	22.48	21.82	18.03	14.02
3397	3397	'ID1'	mRNA	-1.194116084	0.003832184	0.034724758	7.2	7.14	2.02	4.43	16.58	15.73	4.77	10.17
339855	339855	'KY'	mRNA	2.159883267	3.17E-12	2.44E-10	0.37	0.43	2.07	1.69	0.86	0.96	4.87	3.89
340061	340061	'STING1'	mRNA	-1.59202301	3.60E-26	1.22E-23	53.3	44.89	16.15	17.58	122.72	98.98	38.08	40.36
340481	340481	'ZDHHC21'	mRNA	0.432501426	0.001705945	0.018122674	5.03	4.73	7.12	6.79	11.57	10.44	16.79	15.6
342035	342035	'GLDN'	mRNA	1.913306468	0.001672641	0.017831631	0.15	0.12	0.52	0.5	0.35	0.26	1.22	1.14
342371	342371	'ATXN1L'	mRNA	0.413924509	0.002366142	0.023656948	5.93	6.05	8.62	7.83	13.64	13.34	20.33	17.98
3433	3433	'IFIT2'	mRNA	-1.282628212	0.001981203	0.020392402	16.04	17.01	9.18	4.89	36.94	37.5	21.63	11.23
343450	343450	'KCNT2'	mRNA	-1.506540185	4.21E-07	1.33E-05	1.81	1.52	0.56	0.61	4.17	3.35	1.32	1.41
3459	3459	'IFNGR1'	mRNA	-1.173966492	4.42E-08	1.71E-06	22.22	24.73	13.87	7.81	51.17	54.53	32.71	17.92
3475	3475	'IFRD1'	mRNA	-0.647508217	1.01E-05	2.20E-04	15.89	17.44	11.29	10.6	36.59	38.47	26.63	24.32
347735	347735	'SERINC2'	mRNA	-0.526889542	1.58E-04	0.00249394	48.11	45.4	31.45	35.18	110.76	100.11	74.14	80.77
347902	347902	'AMIGO2'	mRNA	0.444341437	0.00222295	0.022432464	12.68	12.39	16.92	18.34	29.2	27.31	39.89	42.1
3480	3480	'IGF1R'	mRNA	0.614366611	4.50E-06	1.08E-04	8.84	8.29	12.19	14.23	20.35	18.27	28.74	32.66
348110	348110	'ARPIN'	mRNA	-0.488463507	0.005330664	0.044990806	4.15	3.67	3.13	2.62	9.55	8.08	7.39	6.01
3491	3491	'CCN1'	mRNA	-0.752609881	7.28E-10	3.96E-08	249.52	213.73	138.12	145.2	574.5	471.28	325.63	333.32
3552	3552	'IL1A'	mRNA	1.878203244	2.40E-21	5.42E-19	4.07	4.93	16.73	17.35	9.38	10.86	39.43	39.83
3553	3553	'IL1B'	mRNA	3.036137779	5.59E-118	9.09E-114	31.19	39.24	300.82	294.24	71.82	86.54	709.21	675.46
3554	3554	'IL1R1'	mRNA	-0.829950007	1.27E-08	5.55E-07	52.86	51.84	27.82	32.51	121.7	114.31	65.59	74.63
3566	3566	'IL4R'	mRNA	0.689212362	1.13E-07	3.99E-06	15.51	14.99	25.62	25.05	35.71	33.06	60.41	57.5
3570	3570	'IL6R'	mRNA	1.343533948	3.49E-05	6.60E-04	0.5	0.65	1.3	1.7	1.16	1.44	3.08	3.9
3572	3572	'IL6ST'	mRNA	0.468212711	1.68E-04	0.002626421	117.92	129.19	161.17	190.56	271.5	284.87	379.97	437.45
3575	3575	'IL7R'	mRNA	1.329250473	1.82E-04	0.002811426	0.45	0.75	1.44	1.64	1.03	1.64	3.39	3.76
3576	3576	'CXCL8'	mRNA	2.814675362	1.65E-69	3.82E-66	69.19	90.63	497.02	661.21	159.3	199.84	1171.77	1517.88
359948	359948	'IRF2BP2'	mRNA	0.554946001	5.49E-06	1.30E-04	16.51	15.92	25.08	24.05	38.02	35.11	59.13	55.2
3606	3606	'IL18'	mRNA	-1.753028708	9.96E-06	2.18E-04	6	6.35	2.11	1.68	13.82	14.01	4.98	3.86
3614	3614	'IMPDH1'	mRNA	0.475976998	0.002325288	0.02332034	21.34	18.04	25.84	30.61	49.13	39.79	60.92	70.28
3615	3615	'IMPDH2'	mRNA	-0.577492749	1.03E-05	2.24E-04	72.24	79.84	50.23	54.25	166.32	176.06	118.43	124.54
3624	3624	'INHBA'	mRNA	1.429256653	1.03E-24	2.98E-22	35.5	34.09	84.37	108.35	81.73	75.17	198.92	248.73
3632	3632	'INPP5A'	mRNA	0.502349111	0.001681845	0.017917993	9.6	9.03	13.12	14.09	22.11	19.91	30.94	32.35
3638	3638	'INSIG1'	mRNA	0.440741745	2.45E-04	0.003618388	43.27	47.2	62.08	64.44	99.63	104.07	146.37	147.93
3654	3654	'IRAK1'	mRNA	0.45361953	2.33E-04	0.00345105	60.4	54.63	87.97	74.54	139.06	120.47	207.41	171.12
3656	3656	'IRAK2'	mRNA	0.950730065	2.25E-06	5.84E-05	3.85	4.04	9.05	6.71	8.87	8.91	21.32	15.41
3667	3667	'IRS1'	mRNA	0.494845646	0.003683473	0.033677876	3.09	3.32	4.08	5.22	7.12	7.33	9.61	11.98
3669	3669	'ISG20'	mRNA	1.7841034	1.70E-05	3.50E-04	0.78	1.38	4.94	3.86	1.79	3.03	11.65	8.85
3672	3672	'ITGA1'	mRNA	0.597146433	5.73E-06	1.35E-04	4.91	5.39	8.31	7.75	11.3	11.9	19.6	17.78
3673	3673	'ITGA2'	mRNA	1.468587296	2.50E-36	1.62E-33	37.9	38.93	103.01	115.88	87.26	85.84	242.86	266.02
3676	3676	'ITGA4'	mRNA	-0.44054826	7.50E-04	0.009117696	19.49	18.28	13.53	15.54	44.88	40.31	31.9	35.66
3678	3678	'ITGA5'	mRNA	0.882978228	3.13E-15	3.37E-13	206.6	184.01	368.28	373.8	475.68	405.76	868.26	858.1
369	369	'ARAF'	mRNA	-0.845430646	1.22E-06	3.40E-05	20.96	19.28	11.2	12.7	48.25	42.5	26.4	29.16
3690	3690	'ITGB3'	mRNA	1.110200054	1.15E-12	9.45E-11	7.25	7.23	14.1	18.05	16.7	15.93	33.23	41.43
3692	3692	'EIF6'	mRNA	-0.478256619	5.62E-04	0.007200647	87.15	91.67	62.7	71.31	200.65	202.14	147.81	163.7
3707	3707	'ITPKB'	mRNA	0.566590148	0.001232403	0.013818588	3.32	3.08	5.35	4.38	7.64	6.79	12.62	10.06
3708	3708	'ITPR1'	mRNA	0.471067162	0.004604204	0.040260767	2.28	2.14	3.16	3.21	5.24	4.72	7.45	7.36
3709	3709	'ITPR2'	mRNA	-0.428033021	0.002207261	0.02231572	9.26	9.8	6.72	8.13	21.33	21.6	15.85	18.66
3710	3710	'ITPR3'	mRNA	-0.891486361	5.31E-16	6.30E-14	36.38	36.72	20.57	20.58	83.75	80.97	48.5	47.24
3720	3720	'JARID2'	mRNA	0.896824149	2.59E-06	6.65E-05	2.2	2.37	4.25	4.81	5.06	5.22	10.02	11.05
3726	3726	'JUNB'	mRNA	0.525351765	5.76E-04	0.007361283	17.5	17.62	26.82	25.29	40.29	38.86	63.22	58.05
3727	3727	'JUND'	mRNA	-0.54220005	2.78E-04	0.00403452	31.07	29.79	23.35	19.76	71.53	65.68	55.06	45.37
3732	3732	'CD82'	mRNA	1.02752804	1.17E-06	3.29E-05	7.9	9.4	22.33	14.05	18.18	20.72	52.65	32.26
374286	374286	'CDRT1'	mRNA	1.303795469	0.002028925	0.020758148	0.31	0.18	0.65	0.55	0.71	0.39	1.54	1.27
374354	374354	'NHLRC2'	mRNA	-0.502651897	0.002234991	0.022539974	5.82	5.85	4.62	4.72	13.39	12.9	10.9	10.83
374393	374393	'FAM111B'	mRNA	-3.073628452	0.005366205	0.045199711	0.24	0.36	0.02	0.06	0.56	0.79	0.04	0.13
374462	374462	'PTPRQ'	mRNA	-1.444819994	2.85E-07	9.36E-06	1.4	1.16	0.46	0.51	3.23	2.55	1.09	1.16
374654	374654	'KIF7'	mRNA	-0.748920955	1.47E-04	0.002351986	5.23	4.82	3.46	2.72	12.05	10.63	8.17	6.24
3749	3749	'KCNC4'	mRNA	0.811532162	6.16E-07	1.87E-05	4.8	5.46	9.9	9.69	11.05	12.04	23.33	22.24
374986	374986	'MIGA1'	mRNA	-0.939083121	5.83E-10	3.21E-08	9.12	8.97	5.39	5.51	21	19.77	12.7	12.65
375033	375033	'PEAR1'	mRNA	-1.133676689	1.43E-09	7.30E-08	18.17	16.71	6.33	9.78	41.83	36.84	14.92	22.45
375035	375035	'SFT2D2'	mRNA	-0.464792516	0.001512947	0.016442035	6	5.82	4.93	3.92	13.81	12.83	11.62	8.99
375449	375449	'MAST4'	mRNA	0.698443862	1.11E-06	3.12E-05	3.37	3.32	5.65	5.69	7.77	7.31	13.32	13.05
375790	375790	'AGRN'	mRNA	0.405821763	8.28E-04	0.009916827	22.54	20.71	31.67	27.46	51.89	45.66	74.66	63.04
376940	376940	'ZC3H6'	mRNA	0.65735065	0.003948096	0.035596406	1.12	1.43	2.13	1.76	2.59	3.16	5.03	4.04
3775	3775	'KCNK1'	mRNA	0.981656305	0.002513416	0.024823993	1.97	1.63	3.53	3.8	4.54	3.61	8.33	8.73
3776	3776	'KCNK2'	mRNA	-1.144937927	4.70E-19	7.94E-17	31.09	31.18	14.57	15.75	71.57	68.76	34.35	36.15
3791	3791	'KDR'	mRNA	1.857005949	6.44E-06	1.50E-04	0.26	0.21	0.88	0.89	0.6	0.47	2.09	2.04
3797	3797	'KIF3C'	mRNA	0.909371158	5.89E-13	5.09E-11	12.45	11.57	23.02	23.37	28.67	25.52	54.27	53.64
3832	3832	'KIF11'	mRNA	-0.692787584	0.001972465	0.020325022	3.05	2.79	1.79	1.93	7.02	6.15	4.21	4.44
3837	3837	'KPNB1'	mRNA	-0.454833257	1.20E-04	0.00197266	60.21	54.19	41.74	44.23	138.62	119.49	98.4	101.53
3838	3838	'KPNA2'	mRNA	-0.657790526	4.72E-07	1.48E-05	78.87	79.66	47.92	55.37	181.59	175.65	112.97	127.1
3839	3839	'KPNA3'	mRNA	-0.546503713	3.72E-04	0.005124375	28.99	28.63	23.94	16.84	66.74	63.12	56.44	38.66
3855	3855	'KRT7'	mRNA	-1.456476447	6.36E-16	7.43E-14	99.6	75.25	27.4	38.05	229.32	165.93	64.6	87.34
3861	3861	'KRT14'	mRNA	-2.013900305	7.83E-04	0.009438881	2.31	1.36	0.39	0.55	5.31	2.99	0.91	1.26
387	387	'RHOA'	mRNA	-0.517310072	9.39E-07	2.71E-05	581.25	580.74	412.28	424.27	1338.28	1280.56	972	973.97
3875	3875	'KRT18'	mRNA	-2.22948851	2.75E-38	1.94E-35	150.35	109.69	25.4	31.67	346.17	241.88	59.87	72.71
387521	387521	'PEDS1'	mRNA	0.530649777	4.64E-04	0.006137357	4.86	5.71	7.43	8.29	11.2	12.58	17.51	19.02
387522	387522	'PEDS1-UBE2V1'	mRNA	0.552312513	0.003679612	0.033677876	10.36	8.65	12.23	16.42	23.85	19.07	28.84	37.69
387763	387763	'C11orf96'	mRNA	1.103545989	6.85E-06	1.58E-04	6.57	7.36	17.77	13.12	15.12	16.23	41.9	30.11
387890	387890	'TMEM233'	mRNA	0.90314584	0.003217416	0.030250783	1.56	1.68	3.79	2.43	3.58	3.7	8.94	5.58
387893	387893	'KMT5A'	mRNA	-0.556376022	6.04E-04	0.007624822	16.52	15.4	10.34	11.98	38.03	33.96	24.38	27.5
387921	387921	'NHLRC3'	mRNA	-0.69951704	7.78E-05	0.001345465	8.22	8.8	5.73	5.04	18.92	19.41	13.51	11.58
3880	3880	'KRT19'	mRNA	-1.654061709	2.23E-20	4.42E-18	40.76	34.51	11.56	13.07	93.84	76.09	27.25	30.01
388121	388121	'TNFAIP8L3'	mRNA	1.128032178	7.05E-19	1.17E-16	24.77	26.4	58.64	56.62	57.02	58.22	138.24	129.98
3885	3885	'KRT34'	mRNA	-3.437801276	3.18E-12	2.44E-10	3.38	5.62	0.51	0.41	7.78	12.38	1.2	0.94
388610	388610	'TRNP1'	mRNA	-0.570577294	2.02E-04	0.003078023	29.37	25.62	18.88	19.26	67.63	56.49	44.52	44.21
388969	388969	'C2orf68'	mRNA	0.716005885	6.80E-04	0.008425578	3.1	3.03	5.67	4.85	7.15	6.67	13.36	11.13
389072	389072	'PLEKHM3'	mRNA	0.529371547	6.77E-04	0.008399271	2.61	2.75	4.03	3.92	6.01	6.06	9.5	9.01
389136	389136	'VGLL3'	mRNA	-0.947791626	4.69E-12	3.54E-10	11.2	9.87	5.36	5.87	25.78	21.77	12.65	13.49
39	39	'ACAT2'	mRNA	-0.951628144	1.78E-09	8.95E-08	31.84	32.39	17.04	17.23	73.31	71.42	40.17	39.55
391	391	'RHOG'	mRNA	-0.773738048	4.40E-05	8.13E-04	26.69	25.11	14	17.23	61.44	55.36	33	39.54
3910	3910	'LAMA4'	mRNA	0.547741214	1.08E-06	3.05E-05	146.54	163.11	223.7	243.55	337.4	359.66	527.4	559.09
3914	3914	'LAMB3'	mRNA	0.649459348	1.22E-05	2.61E-04	8.83	9.92	16.52	13.76	20.33	21.87	38.96	31.59
3918	3918	'LAMC2'	mRNA	0.701617479	1.44E-04	0.002304469	3.74	4.34	5.99	7.6	8.61	9.57	14.12	17.46
392	392	'ARHGAP1'	mRNA	-1.271542661	8.08E-23	1.99E-20	48.15	43.94	18.97	20.36	110.86	96.89	44.71	46.74
3925	3925	'STMN1'	mRNA	-0.524644533	0.001714803	0.018185647	26.63	24.91	18.21	18.7	61.31	54.94	42.94	42.93
392617	392617	'ELFN1'	mRNA	-1.159501629	6.05E-04	0.007624822	1.49	1.66	0.75	0.72	3.42	3.66	1.76	1.64
3939	3939	'LDHA'	mRNA	-0.521533879	2.91E-04	0.004181498	540.11	531.82	326.9	440.89	1243.54	1172.7	770.7	1012.12
3958	3958	'LGALS3'	mRNA	-1.075987848	1.56E-14	1.61E-12	196.65	248.13	114.13	103.19	452.76	547.14	269.08	236.89
3976	3976	'LIF'	mRNA	2.317665383	1.19E-51	1.48E-48	5.27	6.43	32.85	27.05	12.13	14.18	77.45	62.09
3980	3980	'LIG3'	mRNA	0.592404647	8.47E-04	0.010106594	4.5	4.56	6.78	6.61	10.35	10.05	15.98	15.18
3983	3983	'ABLIM1'	mRNA	-0.723590101	2.14E-05	4.30E-04	4.38	4.83	3.17	2.68	10.08	10.64	7.48	6.16
3985	3985	'LIMK2'	mRNA	0.441546999	0.004025458	0.036173464	10.41	9.79	15.37	12.59	23.97	21.6	36.24	28.9
3987	3987	'LIMS1'	mRNA	1.044151547	3.95E-14	3.85E-12	43.95	45.73	84.93	108.48	101.18	100.85	200.24	249.02
3988	3988	'LIPA'	mRNA	-0.497405636	1.17E-05	2.53E-04	98.22	99.81	71	73.47	226.15	220.08	167.4	168.65
399473	399473	'SPRED3'	mRNA	0.823058264	7.55E-07	2.25E-05	5.37	4.72	10.02	8.36	12.36	10.4	23.62	19.19
399474	399474	'TMEM200B'	mRNA	-0.854585374	3.75E-04	0.005150284	5.59	5.29	3.23	2.99	12.87	11.66	7.61	6.86
399665	399665	'FAM102A'	mRNA	0.839845598	1.69E-10	9.93E-09	22.67	23.91	47.81	37.9	52.2	52.72	112.71	87.01
4000	4000	'LMNA'	mRNA	-0.818137881	1.78E-12	1.43E-10	387.59	337.33	226.91	224.46	892.38	743.83	534.97	515.27
4001	4001	'LMNB1'	mRNA	-1.594454703	4.11E-05	7.67E-04	2.84	1.98	0.7	0.92	6.54	4.37	1.64	2.11
4008	4008	'LMO7'	mRNA	-1.107854369	1.81E-19	3.23E-17	88.95	74.34	40.72	37.56	204.79	163.92	96	86.23
401152	401152	'C4orf3'	mRNA	0.533600804	3.89E-04	0.005321148	18.17	22.38	28.67	31.88	41.83	49.35	67.59	73.19
401190	401190	'RGS7BP'	mRNA	-2.45806874	4.61E-13	4.00E-11	2.7	2.45	0.81	0.37	6.21	5.4	1.92	0.86
4015	4015	'LOX'	mRNA	-0.478374947	1.25E-05	2.67E-04	510.8	466.18	355.79	366.34	1176.07	1027.95	838.82	840.97
4034	4034	'LRCH4'	mRNA	0.480301657	0.004202351	0.037378889	7.24	7.4	10.49	10.28	16.68	16.33	24.74	23.61
404636	404636	'DENND10'	mRNA	-0.676040482	2.16E-05	4.34E-04	30.78	32.96	18.01	22.98	70.86	72.68	42.45	52.75
4047	4047	'LSS'	mRNA	-1.302249309	3.25E-25	9.77E-23	52.42	50.46	23.6	19.62	120.68	111.26	55.64	45.05
4048	4048	'LTA4H'	mRNA	-0.541680382	5.27E-05	9.54E-04	44.46	45.75	30.48	34	102.37	100.89	71.87	78.05
4053	4053	'LTBP2'	mRNA	0.408830341	2.56E-04	0.003760955	136.9	128.67	174.46	188.75	315.2	283.73	411.31	433.31
4088	4088	'SMAD3'	mRNA	0.448618658	6.93E-05	0.001215141	28.01	27.24	38.65	39.19	64.5	60.06	91.13	89.96
4092	4092	'SMAD7'	mRNA	0.522950424	0.001239655	0.013879309	8.96	8.79	14.13	13.27	20.64	19.38	33.3	30.46
4121	4121	'MAN1A1'	mRNA	0.535192153	2.13E-05	4.29E-04	43.82	49.3	74.9	62.73	100.9	108.7	176.58	143.99
4122	4122	'MAN2A2'	mRNA	-0.57834625	6.00E-05	0.00106786	12.4	12.23	7.72	9.08	28.55	26.96	18.19	20.85
4147	4147	'MATN2'	mRNA	-1.462728033	6.61E-18	9.76E-16	17.86	16.46	7.38	5.16	41.11	36.3	17.39	11.85
4154	4154	'MBNL1'	mRNA	-0.754487801	1.14E-11	8.28E-10	52.01	51.67	32.16	30.46	119.76	113.94	75.82	69.92
4155	4155	'MBP'	mRNA	-0.549307427	9.32E-06	2.06E-04	26.81	25.34	19.62	17.87	61.73	55.88	46.25	41.02
4163	4163	'MCC'	mRNA	0.654728515	3.62E-06	8.95E-05	5.7	5.67	8.65	9.8	13.14	12.51	20.4	22.49
4170	4170	'MCL1'	mRNA	0.60382448	1.69E-08	7.27E-07	78.24	81.87	128.16	122.64	180.14	180.53	302.14	281.53
4189	4189	'DNAJB9'	mRNA	0.438958017	0.001820148	0.019054084	19.67	22.35	29.11	29.56	45.28	49.28	68.63	67.86
4193	4193	'MDM2'	mRNA	-0.459491378	4.10E-04	0.005561095	22.68	23.93	19.54	15.65	52.23	52.77	46.06	35.93
4201	4201	'MEA1'	mRNA	-0.576126135	6.56E-04	0.008179392	48.26	52.39	30.13	39.44	111.11	115.53	71.03	90.53
4211	4211	'MEIS1'	mRNA	0.534332443	0.003570534	0.032867121	3.58	4.23	6.19	5.47	8.25	9.32	14.6	12.56
4232	4232	'MEST'	mRNA	-0.704001828	2.85E-06	7.22E-05	45.54	36	24.09	27.11	104.84	79.39	56.79	62.24
4238	4238	'MFAP3'	mRNA	-0.789332131	2.91E-06	7.34E-05	10.58	11.17	5.57	7.38	24.35	24.62	13.14	16.93
4249	4249	'MGAT5'	mRNA	0.608383263	1.05E-06	2.98E-05	12.66	11.74	18.24	19.55	29.16	25.88	43.01	44.89
4281	4281	'MID1'	mRNA	-0.73114822	1.02E-06	2.91E-05	9.83	8.95	5.71	6.27	22.63	19.75	13.45	14.4
4288	4288	'MKI67'	mRNA	-1.647320858	6.70E-17	8.79E-15	3.4	3.22	0.89	1.27	7.82	7.11	2.1	2.91
4292	4292	'MLH1'	mRNA	-0.475855548	0.002475509	0.024509202	15.71	15.76	11.89	11.5	36.18	34.75	28.04	26.39
4294	4294	'MAP3K10'	mRNA	1.01849259	3.58E-07	1.16E-05	3.02	2.82	6.08	6.15	6.95	6.23	14.34	14.12
4306	4306	'NR3C2'	mRNA	-0.740175546	3.16E-04	0.004482947	3.86	4.06	2.87	2	8.88	8.94	6.76	4.6
4312	4312	'MMP1'	mRNA	2.164227676	4.03E-55	6.54E-52	494.23	536.08	2062.69	2685.37	1137.91	1182.09	4863	6164.59
4314	4314	'MMP3'	mRNA	1.504674737	1.40E-05	2.93E-04	1.32	2.27	4.47	5.99	3.05	5	10.53	13.76
4319	4319	'MMP10'	mRNA	1.497684619	1.94E-05	3.96E-04	1.38	1.63	4.07	4.67	3.18	3.59	9.61	10.73
4323	4323	'MMP14'	mRNA	0.661614189	1.66E-10	9.80E-09	531.84	540.73	914.4	835.28	1224.51	1192.34	2155.79	1917.49
4325	4325	'MMP16'	mRNA	0.595398841	2.18E-04	0.003301447	6.87	6.48	8.73	12.01	15.81	14.29	20.57	27.56
440	440	'ASNS'	mRNA	-0.844260239	1.76E-07	6.04E-06	28.54	35.44	22.32	16.27	65.71	78.15	52.63	37.36
444	444	'ASPH'	mRNA	0.458464114	2.27E-04	0.0033871	227.52	242.53	292.64	374.08	523.85	534.79	689.92	858.75
445	445	'ASS1'	mRNA	-0.707596604	4.52E-07	1.42E-05	48.16	50.67	32.91	29.37	110.89	111.74	77.59	67.42
4478	4478	'MSN'	mRNA	-1.020384963	5.50E-11	3.59E-09	202.78	188.64	81.9	116.42	466.88	415.96	193.1	267.25
4502	4502	'MT2A'	mRNA	0.812147313	3.52E-11	2.36E-09	1711.48	1875.15	2919.68	3494.61	3940.52	4134.82	6883.44	8022.29
4522	4522	'MTHFD1'	mRNA	-0.462475963	4.59E-04	0.006087489	28.83	26.52	20.59	20.8	66.37	58.49	48.54	47.75
4582	4582	'MUC1'	mRNA	-0.787464462	0.005172422	0.044113564	5.52	5.82	3.99	2.3	12.7	12.83	9.4	5.27
4605	4605	'MYBL2'	mRNA	-1.574950372	4.03E-04	0.005482012	1.93	1.38	0.51	0.64	4.45	3.04	1.19	1.47
4628	4628	'MYH10'	mRNA	-0.441056128	4.65E-04	0.006146945	37.5	31.38	27.22	25.1	86.33	69.2	64.18	57.62
463	463	'ZFHX3'	mRNA	0.505556843	1.71E-04	0.002670068	3.7	3.56	5.61	5.04	8.51	7.86	13.22	11.58
4641	4641	'MYO1C'	mRNA	-0.480341631	1.29E-04	0.00209958	78.83	69.91	51.67	58.11	181.5	154.15	121.83	133.4
4659	4659	'PPP1R12A'	mRNA	-0.463179297	5.14E-04	0.006683499	16.4	17.04	11.81	13.13	37.76	37.57	27.85	30.13
4664	4664	'NAB1'	mRNA	0.514020388	1.56E-04	0.002465161	11.41	11.39	16.55	17.2	26.28	25.12	39.01	39.49
467	467	'ATF3'	mRNA	1.574252652	6.91E-04	0.008522392	1.09	1.36	5.84	1.79	2.5	3.01	13.76	4.1
4673	4673	'NAP1L1'	mRNA	-0.409750731	1.53E-04	0.002423771	217	231.97	174.33	176.77	499.62	511.51	411	405.79
468	468	'ATF4'	mRNA	-0.535384701	7.17E-06	1.65E-04	138.71	152.09	108.1	98.02	319.36	335.37	254.86	225.01
